x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
0,0,0.23,1.9,0.23,0,0,0,0,1.018,0.036,4.022,3,1
0.32,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.158,1.494,3,1
0,0,0,0,0,0,0,0,0,0,0,1,3,1
0,0,0.23,1.9,0.23,0,0,0,0,1.018,0.036,4.022,3,1
1,0,0,1,0,0,0,0,0,0.11,0,3.178,3,1
0.05,0,0.65,0.82,0.76,0.11,0.05,0,0,0.102,0.259,1.493,3,1
0.32,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.157,1.494,3,1
0,0,0,0,0,0,0,0,0,0.332,0.11,2.315,3,1
0,0.05,0,0.02,0.05,0.1,0,0.02,0,0.107,0.017,3.922,3,1
0,0,0,0,0,0,0,0,0,0.802,0.114,2.527,3,1
0,0,0,0.4,0.2,0,0.4,0,0,0.831,0.338,1102.5,3,1
0,0,0,0,0.61,0,0,0,0,0.517,0.103,2.966,3,1
1.48,0,0.74,0.74,0.74,0.74,0,0,0,0.108,0,2.346,3,1
0,0,0,0,0,0,0,0,0,0.153,0,3.317,3,1
0,0.35,0.31,0.7,0.23,0.42,0.46,0,0,0.319,0.479,6.11,3,1
0.35,0.35,0.7,0,0.7,0,0,0,0,0.397,0,3.388,3,1
0,0,0,0,2.43,0,0,0,0,0,0,1,3,1
0,0,0,1.31,0,0,1.31,0,0,0,0.199,4.818,3,1
0,0,0.72,2.52,0.6,0.24,0.96,0,0,0.101,0.202,3.548,3,1
0,0.44,0,0,0,0,0,0,0,0,0,1.541,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.42,0.114,7.497,3,1
0,0,0,0,0.46,0,0,0,0,0.663,0,1.428,3,1
0.14,0,0.14,0,0.86,0,0,0,0,0.826,0.745,5.456,3,1
0,0.06,0.06,0.55,0,0.73,0.06,0,0,0.01,0.169,1.748,3,1
0,0.06,0.06,0.55,0,0.73,0.06,0,0,0.01,0.169,1.775,3,1
0,0.25,0.25,1.52,0.38,0.44,0.76,0,0,0.429,0.236,3.664,3,1
0.08,0,0,1.43,0.53,0.08,0.17,0,0,0.369,0.109,4.911,3,1
0,0.08,0.25,0.67,0.08,0,0.08,0,0.08,0.356,0.101,11.32,3,1
0.48,0,0,0,0,0.96,0,0,0,0.163,0,1.696,3,1
0,0,0,0,0,0,0,0,0,0,0,3.8,3,1
0,0.59,0,1.19,0,0.59,0,0,0,0.105,0.42,3.428,3,1
0.6,0,0,0.6,0,0,0.6,0,0,0.101,0.304,3.217,3,1
0,0.25,0.25,1.52,0.38,0.44,0.76,0,0,0.428,0.235,3.702,3,1
0,0,0,0,0,0,0,0,0,0.163,0.326,3.545,3,1
0.33,0.33,0,0.33,1.65,0,0,0,0,0.537,0,2.517,3,1
0.67,2.02,0,0,0,0.67,0.67,0,0,0.286,0,5.558,3,1
0,0.11,0.11,0.34,0,0.46,0.46,0,0,0.23,0.134,4.281,3,1
0,0,0,0.31,0.31,0.62,0,0,0,0,0,2.09,3,1
0.96,0,0.96,0,0,0,0,0,0,0.616,0,1.181,3,1
0.7,0,0,0.7,0.7,0,0.35,0,0,0.367,0.061,1.88,3,1
0,0,0,0,0.55,0,0,0,0,0.524,0,1.229,3,1
0,0.29,0.29,0,0,2.93,0,0,0,0,0,1.361,3,1
0,0,0,0,0,0,0,0,0,0.52,0,3.5,3,1
0.08,0,0,1.43,0.53,0.08,0.17,0,0,0.369,0.109,4.896,3,1
0,0.58,0,0.58,1.74,0,0.58,0,0,0.165,0.082,2.17,3,1
0,0,0.1,0.43,0.37,0.1,0,0,0,0.034,0.019,4.93,3,1
0,0.42,0,0,0,0,0,0,0,2.636,0.683,3.168,3,1
0.25,0,0,0.76,0.25,0,0,0,0,0.354,0,2.593,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.394,0.114,7.484,3,1
0.12,0,0.12,0,0.12,0,0,0,0,0.34,0,5.634,3,1
0,0,0,0,0.43,0.87,0,0,0,0.577,0.216,6.274,3,1
0,0,0.14,0.58,0,0,0.44,0,0,0.153,0.153,2.705,3,1
0.14,0,0,0,0,0,0,0,0,0.269,0.08,15.086,3,1
0.62,0,0,0.62,0.62,0.62,0,0,0,0.456,0.273,2.52,3,1
0.33,0.84,0.33,1.51,0,1.68,0.33,0,0,1.118,0.054,4.928,3,1
0.14,0,0.14,0.14,0,0,0,0,0,0.241,0.072,6.238,3,1
0,0,0,0,0,0,0,0,0,0.255,0.076,6.3,3,1
0,0.18,0.29,0.65,0.21,0.43,0.54,0,0,0.443,0.51,6.59,3,1
0,1.36,0,0,0.68,2.73,0,0,0,1.143,0.519,3.737,3,1
0,0,0,0.33,0.55,0,0.22,0,0,0.367,0.193,2.559,3,1
0.49,0,0,0.99,0.49,0.99,0,0,0,0.497,0.165,5.113,3,1
0,0,0,0,0.94,0,0,0,0,3.571,0,1.3,3,1
0.02,0.21,0.23,0.89,0.16,0.33,0.51,0,0,0.382,0.847,5.783,3,1
0,0,0,0.33,0.55,0,0.22,0,0,0.367,0.193,2.559,3,1
1.56,0,0,0,1.56,0,0,0,0,0.7,0,2.125,3,1
2.22,0,0,0,3.33,0,0,0,0,0.146,0,2.058,3,1
0.86,0,0.43,0.43,2.16,0,0,0,0,0.801,0,4.77,3,1
0,0,0,0.45,1.36,0,0,0,0,0,0,2.032,3,1
0.5,0.5,0,0.25,0,0,0,0,0,0.412,0.412,2.441,3,1
0,0,0,2.89,1.44,0,0,0,0,0.277,0,1.312,3,1
0.5,0.5,0,0.25,0,0,0,0,0,0.412,0.412,2.441,3,1
0,0,0,0.71,0.35,0,0,0,0,1.257,0,3.895,3,1
0,0,0,0,0,0,0,0,0,0,0,1.5,3,1
0,0,0.72,2.52,0.6,0.24,0.96,0,0,0.101,0.222,3.577,3,1
0,0,0,0.88,0,0,0,0,0,0.935,0,3.417,3,1
0.12,0,0.12,0.48,0.12,0,0,0,0,0.056,0.094,1.246,3,1
0,0,0,0,0,0,0,0,0,1.007,0,1.44,3,1
0,0,0,0,0,0,3.61,0,0,0.421,0.21,3.454,3,1
0,1.07,0,0,0,0,0,0,0,0.19,0.38,3.6,3,1
0,0,0,0,0,3.84,0,0,0,1.336,0,1.21,3,1
0,0.59,0.29,0.09,0.09,0.79,0.99,0,0,0.334,0.133,15.493,3,1
0,0,0,0,0,0,0,0,0,0,3.125,2.411,3,1
0.13,0.13,0,0.41,0,0,0,0,0,0,0,1.531,3,1
0,0,0,0.62,0.31,0,0,0,0,0.777,0,3.39,3,1
0.26,0,0,0,0.26,0,0,0,0,0.369,0,13.82,3,1
0,0,0,0.33,0.56,0,0.22,0,0,0.373,0.196,2.576,3,1
0,0.12,0.36,0.85,0.24,0.24,0,0,0,0.041,0.041,2.351,3,1
0,0.12,0.36,0.85,0.24,0.24,0,0,0,0.041,0.041,2.351,3,1
0.31,0,0.31,0.31,0.94,0,0.31,0,0,0.89,0.046,12.382,3,1
0,0,0,1.03,0,0,0.51,0,0,0.8,0.177,3.125,3,1
0,0.48,0,0.96,0,0.48,0,0,0,0.084,0.336,3.2,3,1
0,0,0,0,6.45,0,0,0,0,0,0,1,3,1
0,0,0,0.44,1.34,0,0,0,0,0,0,2.25,3,1
0.35,0.35,0.17,0.35,0.35,0,0,0,0,0.057,0.171,1.974,3,1
0,0,0,0,1.72,0,0,0,0,0.251,0.251,2.022,3,1
0,2.53,0,0,0,1.26,0,0,0,0.186,0.186,4,3,1
0.42,0,0,0.42,0,0,0,0,0,0.187,0,7.951,3,1
0.45,0,0,0.45,0,0,0,0,0,0.203,0,8.517,3,1
1,0,0,1,0,0,0,0,0,0.176,0,4.476,3,1
0,0,0,0,0,0,0,0,0,1.385,0,20,3,1
0,0,0,0,1.25,0,0,0,0,0,0,1.2,3,1
0,1.08,0,0,0,0,0,0,0,0,0.389,3.6,3,1
0,0,0,0,0,0,0,0,0,0.486,0,2.681,3,1
0,0,0.21,0.52,0,0.52,1.47,0,0,0.141,3.305,11.288,3,1
0,0.47,2.61,1.66,0,0,0,0.71,0,0,0.04,3.78,3,1
0.09,0,0.09,0.83,0,0,0.36,0,0,0.341,0.085,7.273,3,1
0,0,0,0,0,0,0,0,0,0.546,0,2.3,3,1
0,0,0,0,0,0,0,0,0,2.631,0,1.666,3,1
0,0,0,0,0,0,0,0,0,5.844,0,1.666,3,1
0,0,0,0,0,0,0,0,0,1.081,0,2.3,3,1
0,0,0,0,2.59,0,0,0,0,0.574,0,5.833,3,1
0,0,0,0,0,0,0,0,0,0.536,0,2.166,3,1
0.64,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.156,1.688,3,1
0,1.08,0,0,0,0,0,0,0,0.191,0.383,3.95,3,1
0,0,0,0,0,0,0,0,0,3.448,0,2.666,3,1
0,1.08,0,0,0,0,0,0,0,0.191,0.383,3.95,3,1
0,0.34,0.11,0.81,0,0.75,0,1.16,0,0,0.053,1.864,3,1
0,0,0.44,0.44,0,0,0,0.44,0,0.291,0,1.348,3,1
0.2,0,0.41,1.23,0.61,0,0.2,0,0,0.816,0.065,3.716,3,1
0,0,0,0,0,0,0,0,0,4.347,0,1,3,1
0.1,0.53,0,0.64,0,0.1,0,0,0,0.016,0.065,1.901,3,1
0,0.49,0.16,1.3,1.14,1.3,0.49,0,0.16,0.902,0.225,5.833,3,1
0.09,0,0.39,0.48,0.87,0.19,0.19,0,0,0.318,0.151,6.813,3,1
0,3.33,0,0,0,3.33,0,0,0,0.396,0,3.714,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.297,0.156,6.8,3,1
0,2.96,0,0,0,2.22,0,0,0,1.096,0,5.16,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.394,0.114,7.484,3,1
0,0,0,0.25,0,0,0,0.51,0,0.26,0.173,3.298,3,1
1.05,0,0,0,0,0,0,0,0,0.171,0.171,2.05,3,1
0.1,0.4,0.1,0.92,1.94,0.92,0.1,0,0,0.518,0.162,8.181,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.297,0.156,6.8,3,1
0.44,0,0,0.44,0,0,0,0,0,0.19,0,8.033,3,1
0.1,0,0.1,0.62,0.1,0.1,1.04,0,0,0.611,0.264,3.794,3,1
0,0,0,0,0,0,0,0,0,0.422,0.634,4.066,3,1
0,0,0,0,0,0,0,0,0,0,0,2.363,3,1
0,2.82,0.31,2.5,2.5,0,0.62,0,0,0.111,0.111,1.672,3,1
0.11,0.05,0.11,1.17,0.05,0.11,0.29,0,0,0.492,0.338,6.033,3,1
0,0.18,0.29,0.65,0.21,0.43,0.58,0,0,0.478,0.509,6.518,3,1
0,0,0,0,0,0,0,0,0,0,0,3,3,1
0,1.12,0,0,0,0,0,0,0,0.408,0.408,4.1,3,1
0,0.48,0,0.96,0,0.48,0,0,0,0.084,0.761,5.322,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.394,0.114,7.54,3,1
0,0.19,0,0.19,0.76,0,0,0,0,0.264,0,4.053,3,1
0,0.35,0,0.71,0,0.71,0,0,0,0.233,0.233,3.414,3,1
0.31,0,0,1.26,0,0,0,0,0,0.13,0.173,3.244,3,1
0.06,0.33,0.33,1.07,0.4,0.06,0.26,0,0,1.06,0.151,4.623,3,1
0,0,0.78,0.78,3.54,0,0,0,0,0.843,0.129,5.87,3,1
0,4.62,0,0,0,0.92,0,0,0,0.919,0.367,2.84,3,1
0.16,0.2,0.08,0.98,0,0,0.53,0.04,0,0.507,0.493,5.608,3,1
0,0,0.43,0,0,0,0.87,0,0,0,0.151,5.086,3,1
0,0.53,0,1.06,0,0.53,0,0,0,0.093,0.466,5.038,3,1
0,0.52,0.17,0.26,0,0.7,0.7,0,0,0.556,0.069,19.234,3,1
0,0,0,0.68,0.17,0.17,1.36,0,0,0.387,1.961,11,3,1
0,0,0,0,0,0.53,0,0,0,0.311,0,1.954,3,1
0.06,0.33,0.72,0.79,0.59,0.19,0.06,0,0,0.101,0.101,4.398,3,1
0,0,0,0,0,0,0,0,0,0.208,0.626,4.066,3,1
0.52,0,0,0,1.05,0,0,0,0,0.291,0,3.333,3,1
0,0,0.31,0.31,0,0.31,0,0,0,0.057,0,2.972,3,1
0,0.64,0,0,0,0,0,0,0,1.116,0.111,1.8,3,1
0,0.64,0,0,0,0,0,0,0,1.103,0.11,1.777,3,1
0.31,0,0,0,0.15,0.15,0,0,0,0.378,4.017,3.278,3,1
0.23,0.35,0.11,0.95,2.13,0.95,0.11,0,0,0.42,0.191,8.026,3,1
0,0.18,0,0.73,0,0,0.09,0,0,0.249,0.031,3.689,3,1
0,0.47,0,0.94,0,0.47,0,0,0,0.082,0.41,5.074,3,1
0,0,0.14,0.59,0,0,0.44,0,0,0.153,0.128,2.686,3,1
0,0,0,0,0,0,0,0,0,0.125,0,3.871,3,1
0,0,0.14,0.59,0,0,0.44,0,0,0.153,0.128,2.686,3,1
0.13,0.1,0.3,0.7,0.27,0.43,0.6,0,0,0.456,0.5,6.049,3,1
0,0,0,0,0,0.61,0,0,0,0.382,0.223,7.538,3,1
0,0.57,0,1.14,0,0,0,0,0,0.211,0.74,2.9,3,1
0,0.59,0,1.18,0,0,0,0,0,0.109,0.763,3,3,1
0,0,0.2,1.21,0,0,0.4,0,0,0.121,0.121,2.61,3,1
0.77,0,0,0.77,0.19,0.58,0,0,0,0.185,0.216,1.948,3,1
0,0,0,0,0,0,0,0,0,0.21,0.632,3.75,3,1
0,0,0,0,0,0,0,0,0,0.203,0.61,4.133,3,1
0.1,0.53,0,0.64,0,0.1,0,0,0,0.016,0.065,2.104,3,1
0.9,0,0,0,0,0.9,0.9,0,0,0.537,0,2.782,3,1
1.02,0,0,2.04,2.04,0,0,0,0,0,0.17,1.47,3,1
0.56,0,0.28,0.56,1.41,0.28,0,0,0,0.153,0,9.25,3,1
0,0,0,0,0.92,0.46,0,0,0,0.142,0.5,1.636,3,1
0,0.14,0,1.14,0.14,0.42,0.42,0,0,0.094,0.118,1.42,3,1
0,1.16,0.29,1.74,0,0.87,0,0,0,0,0,1.095,3,1
0,0.55,0.55,0,0,0,0.55,0,0,0.088,0.353,2.571,3,1
0,0,0,0,0,0,12.5,0,0,0,0,1,3,1
0,0,0,0,0,0,0,0,0,0.121,0,3.871,3,1
0,0,0,0,0,0,1.47,0,0,0,0,2.333,3,1
1.07,0.26,0,0.8,0,0,0.26,0,0,0.324,0,7.369,3,1
0.67,0.33,0,0.67,0,0.67,0,0,0,0,0.048,1.204,3,1
0.4,0,0,0,0,0,0,0,0,0.11,0,1.594,3,1
0,0.82,0.2,1.44,0.41,1.03,0.61,0,0,1.689,0.132,4.913,3,1
0.9,3.63,0,0.9,0,0.9,0,0,0,0.774,0,1,3,1
0,0.66,0,2,0,0,0,0,0,0.111,0,2.133,3,1
0,0.18,0.28,0.65,0.21,0.43,0.54,0,0,0.439,0.505,6.683,3,1
0,0.84,0.28,1.41,0,1.41,0.84,0,0,1.289,0.042,3.979,3,1
0,0.16,0.16,0.57,0.16,0.24,0.66,0,0,0.213,0.113,3.15,3,1
0.34,0,0,0.34,2.04,0,0.34,0,0,0.215,0,6.978,3,1
0,0,0.64,0.25,0.77,0.9,1.03,0,0,1.082,0.299,5.274,3,1
0,0,0,0.39,0.78,0,0.78,0,0,0,0.092,4.111,3,1
0,0,0,0,0.66,0.33,0,0,0,0.616,0,5.778,3,1
0,1.36,0.68,0.68,0,0,0.68,0,0,0.232,0.232,2.232,3,1
0.64,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.156,1.752,3,1
1.36,0,0,0.45,1.82,0.45,0,0,0,0.368,0,1.68,3,1
1.25,0,0.62,0.62,2.5,0,0,0,0,0.225,0,2.35,3,1
1.25,0,0.62,0.62,2.5,0,0,0,0,0.223,0,2.35,3,1
0,0,0,0,0,0,0,0,0,0,0,3.666,3,1
2.1,0,0,1.05,0,0,0,0,0,0,0,2.695,3,1
0,0,0,0.49,0.24,0,0,0,0,0,0,5.555,3,1
0.05,0.14,0.31,0.89,0.11,0.23,0.52,0,0,0.363,0.535,6.171,3,1
0,0,0,0,0,0,0,0,0,0.649,0,5.875,3,1
0,3.12,0,0,0,0,0,0,0,0.189,0.189,3.857,3,1
0,0,0,0,0,0,0,0,0,0.699,0,9.2,3,1
0.25,0.5,0.5,2.26,0.5,1,0,0,0,0.375,0.034,4.2,3,1
0,0,0,1.03,1.03,0,0.51,0,0,0.176,0.176,2.766,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.745,0.308,6.652,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.749,0.31,6.652,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.741,0.306,6.652,3,1
2.1,0,0,1.05,0,0,0,0,0,0,0,2.695,3,1
0,0,0,0,0,0,0,0,0,0,0.338,4.047,3,1
0.27,0.13,0,0.97,0,0,0.55,0,0,1.316,0.177,4.947,3,1
0,0.15,0,0.15,0,0,0,0,0,0.095,0.023,62.75,3,1
0,0.18,0,0.72,0,0,0.09,0,0,0.242,0.03,3.816,3,1
0.27,0.13,0,0.97,0,0,0.55,0,0,1.294,0.182,4.745,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.749,0.31,6.652,3,1
0,0,0,0.57,0,0.28,0,0,0,0,0,27.479,3,1
0,0,0,0.36,1.81,0,0,0,0,0.125,0,1.287,3,1
0.23,0,0,0.47,0.23,0.7,0.47,0,0,0.072,0.108,2.438,3,1
0,0,0,0,0,0,0,0,0,0.277,0,3.2,3,1
0,0,0,1.51,0,0,0,0,0,0,0,2.769,3,1
1.08,0,0.54,0.54,2.17,0,0,0,0,0.334,0,1.325,3,1
0.56,0.45,0.22,1.81,0.22,0.11,0.22,0,0.11,0.574,0.134,3.155,3,1
0,0,0,1.36,0.68,0.68,0,0,0,1.255,0,2.818,3,1
0.11,0,0,0.33,0,0.22,0,0,0,0.034,0.12,1.961,3,1
0.76,0,0,0,0,0,0,0,0,0.274,0,11.035,3,1
0,0.57,0.34,0.11,0.11,0.68,1.14,0,0,0.388,0.236,9.827,3,1
0,0,0,0,0,0,0,0,0,0,0,2.307,3,1
1.28,0,0,0,0.64,0,0,0,0,0.085,0.17,2.466,3,1
0,0,0,0,0,0,0,0,0,3.333,0,2.551,3,1
0.9,0,0,0,0,0.9,0.9,0,0,0.546,0,2.818,3,1
0.05,0.24,0.27,1.01,0.21,0.38,0.35,0,0,0.322,0.626,6.896,3,1
0.79,0,0,0.79,0,0.39,0.79,0,0,0.612,0.183,2.678,3,1
0,0.58,0.58,1.16,0,0.58,0,0,0,0.192,0,1.526,3,1
0,0.86,0.34,1.38,0,1.73,0.34,0,0,1.718,0.055,5.175,3,1
0,0,0,1.55,0.77,1.55,0.25,0,0,0.359,0.403,5.774,3,1
0,0,0,0,1.24,0.62,0,0,0,0.321,0.107,3.846,3,1
0,2.94,0,0,0,0,0,0,0,0,0,14.5,3,1
0.84,0,0.84,0,0.84,0,0,0,0,0.519,0,5,3,1
0,0.71,0,0.71,1.43,0,0.71,0,0,0.132,0,2.322,3,1
0,0.18,0,0.82,0,0,0.09,0,0,0.246,0.03,3.771,3,1
0,0.11,0.11,0.34,0,0.45,0.45,0,0,0.265,0.132,4.215,3,1
0.44,0,0,0,0,0,0,0,0,0.433,0.361,2.375,3,1
0.5,0,0.3,0.7,0.1,0,0.1,0,0.1,0.474,0.152,8.55,3,1
0,0.11,0.11,0.34,0,0.45,0.45,0,0,0.265,0.132,4.215,3,1
0,0.07,0.34,0.77,0.23,0.54,0.46,0,0,0.438,0.585,6.134,3,1
0,0,0,0.9,0.45,0.9,0,0,0,2.115,0.07,2.651,3,1
0,0,0,0.33,0.56,0,0.22,0,0,0.392,0.176,2.606,3,1
0,0,0,0,0,0,0,0,0,0,0,2.307,3,1
0,0.63,0,0,0,0,0,0,0,1.096,0.109,1.916,3,1
0,0,0,0,0,0,0,0,0,0.218,0,1.827,3,1
0,0,0,0,0,0,0,0,0,0.125,0,7.054,3,1
0.47,0,0.47,0.94,0.94,0,0,0,0,0.218,0,1.102,3,1
0,0,0,1.47,0,0,0,0,0,0,0,2.769,3,1
0.19,0.97,0.09,1.07,0,0,0.29,0,0,0.404,0.224,4.285,3,1
0,1.65,0,0,0,0.82,0,0,0,0.113,0,1.25,3,1
0,0.09,0.29,0.59,0.09,0,0.49,0,0,0.19,0.247,2.324,3,1
1.37,0.68,0,0.68,0,0,0,0,0,0.206,0.309,4.029,3,1
0,0,0,0,0,0,0,0,0,0,0,3.925,3,1
0.36,0,0.36,0.36,0.36,0,0,0,0,0.414,0.888,3,3,1
0.62,0.31,0.62,1.25,1.56,0.31,0,0,0,0.77,0,2.481,3,1
0.4,0.1,0.1,0.5,0.1,0,0.3,0,0,0.928,0.384,3.179,3,1
0,0,0,0,0,0,0,0,0,0,0,1,3,1
0.03,0.1,0.28,0.7,0.24,0.45,0.63,0,0,0.452,0.528,6.152,3,1
0,0,0,1.49,0,0,0,0,0,0,0,2.692,3,1
0.17,0,0.17,0,0.17,0,0,0,0,0.167,0.027,7.527,3,1
0,0,0,0.64,0.32,0,0,0,0,1.065,0,3.932,3,1
0,0.84,0.28,1.41,0,1.41,0.84,0,0,1.294,0.043,3.979,3,1
0,0,0,0.64,0.32,0,0,0,0,0.531,0,4.337,3,1
0,0,0.34,1.27,0.58,0.05,0.34,0,0,0.127,0.182,4.225,3,1
1.27,0.63,0,0.63,0,0.63,0,0,0,0.983,0.089,3.488,3,1
0.44,0,0,0,0,0,0,0,0,0.43,0.358,2.403,3,1
0,0,0,0.42,0.42,0,0.42,0,0,0.472,0.472,3,3,1
2.94,1.47,1.47,0,0,2.94,0,0,0,0.425,0.141,140,3,1
0.57,0,0,0.57,0,0,0,0.57,0,0.072,0.289,7.512,3,1
1.78,0,0.89,1.78,0,0,0,0,0,1.344,0,5.25,3,1
4.08,0,0,0,0,0,2.04,0,0,0.257,0,4.181,3,1
2.94,1.47,1.47,0,0,1.47,0,0,0,0.427,0.142,92.333,3,1
0,0,0,0,6.52,0,0,0,0,1.149,0,9.1,3,1
0.13,0,0.13,0.13,0.13,0,0,0,0,0.366,0,7.138,3,1
1.94,0,0,0,2.91,3.88,1.94,0,0,0.52,0.13,6.266,3,1
0.86,0,0,1.3,0,0,0,0,0,0,0.063,4.297,3,1
0,0,0,0.88,0,0,0,0,0,0.669,0.297,3.666,3,1
0,0,0,0.65,0.32,0,0,0,0,0.477,0,4.273,3,1
0,0,0,0.89,0,0,0,0,0,1.336,0,6.611,3,1
0.66,0,0,1.32,0.66,0.99,0,0,0,0.406,0.464,6.932,3,1
0.94,0,0,1.88,0,0,0.94,0,0,0.163,1.305,2.571,3,1
1.1,0,0,0.36,0.36,1.84,1.1,0,0,0.435,0.062,4.411,3,1
0.33,0,0.33,0.33,0.33,0.66,0,0,0,0.372,0.159,1.894,3,1
0.15,0,0.15,0,0.15,0,0,0,0,0.352,0.02,5.938,3,1
0,0.57,0,0.57,0,0.57,0.57,0,0,0.396,0.099,2.333,3,1
1.04,0,0,1.04,0,1.04,0,0,0,0.621,0.062,3.902,3,1
0,0,0,0,0,0,0,0,0,0,0,1,3,1
0.14,0,0.14,0,0.14,0,0,0,0,0.583,0,5.415,3,1
0.04,0.32,0.21,0.9,0.21,0.36,0.36,0,0,0.308,0.672,5.459,3,1
0.7,0,0,0,0,1.05,1.05,0,0,0.23,0,4.596,3,1
0.61,0.92,0,0.3,0,0.3,0,0,0,0.728,0.182,4.339,3,1
0,0.56,0,0,0.28,0,0,0,0,0.046,0,1.661,3,1
0,0,0,0.7,0.35,0,0,0,0,0.897,0,4.43,3,1
0,0,0.08,0.72,0.24,1.13,0.32,0,0,0.337,0.054,3.502,3,1
0.13,0,0,0.26,0.26,0,0.26,0,0,0.022,0.022,12.454,3,1
0,0,0,0,2.59,0,0,0,0,1.098,0,3.571,3,1
0,0,0,1.53,0,0.09,0,0,0,0.246,0.894,4,3,1
0,0,0,0,0,0,0,0.34,0,0.902,0.106,664,3,1
0.8,0,0,0,0.8,0.8,0,0,0,0.269,0,3.115,3,1
0,0,0,0,0,0,0,0,0,1.111,0,1.409,3,1
0,0,0.02,0.09,0,0,0.04,0,0,0.03,0,16.644,3,1
0.82,0,0,0.82,0,0.41,0,0,0,0.513,0.114,2.953,3,1
0,0,0,0,0.42,0,0,0,0,0.644,0.161,2.522,3,1
0.4,0.1,0.1,0.5,0.1,0,0.3,0,0,0.991,0.39,3.173,3,1
0,0,0.02,0.09,0,0,0.04,0,0,0.034,0,16.587,3,1
0,0.04,0.39,1.37,0.32,0.54,0.84,0,0,0.64,0.166,3.697,3,1
0,0,0,1.29,0,0,0,0,0,0.061,0,1.456,3,1
0,0.2,0,2.25,0,0.61,0.2,0,0,0.158,0.063,2,3,1
0,0,0,0.77,0.77,0,0.77,0,0,0.671,0,129.5,3,1
0,0,0,0.56,0,0,0.72,0,0,0.233,0.202,8.763,3,1
0.07,0.23,0.07,0.55,0.47,0.31,0.31,0,0,1.132,0.077,3.382,3,1
0.03,0.1,0.28,0.7,0.24,0.45,0.63,0,0,0.453,0.543,6.305,3,1
0.03,1.01,0.1,0.72,0.54,0.36,0.76,0,0,0.337,0.141,3.305,3,1
2.22,0,0,0,0,0,0,0,0,0,0.439,3,3,1
0.31,0.31,0.63,1.59,0,0.63,0,0,0,0.323,0,2.15,3,1
0,0.5,0.25,0.75,1.5,0,0,0,0,0,0,1.023,3,1
0,0.74,0,0,2.23,0,0,0,0,0.109,0,2.263,3,1
0,0,0,0,2.59,0,0,0,0,1.098,0,3.571,3,1
0,0,0,0,0,0,0,0,0,3.851,0,13.266,3,1
0.59,0,0,0,0,0,0,0,0,0.052,0.105,2.886,3,1
0.5,0,0.3,0.7,0.1,0,0.1,0,0.1,0.49,0.158,8.55,3,1
0.66,0,0.16,0.99,0.82,0.33,0.33,0,0,0.248,0.049,6.161,3,1
0,0.8,0,0.8,0,0.26,0.93,0,0,0.593,0.217,11.463,3,1
0.5,0,0.3,0.7,0.1,0,0.1,0,0.1,0.49,0.158,8.55,3,1
0.05,0.1,0.1,0.95,0,0,0.31,0,0,0.406,0.388,4.829,3,1
0.2,0.1,0.1,0.51,0.1,0,0.3,0,0,0.974,0.396,3.163,3,1
0,0,0,0,0,0,0,0,0,0,0,17.481,3,1
0,0,0,0,0.71,0,0,0,0,0.128,0,1.779,3,1
0.98,0.98,0,0.81,0.49,0.65,0,0,0,0.179,0.674,2.922,3,1
0.4,0.1,0.1,0.6,0.1,0,0.3,0,0,0.977,0.397,3.16,3,1
4,0,0,0,0,0,0,0,0,0,0,8.166,3,1
0.42,0,0.42,0.42,0,0,0,0,0,0.244,0.39,26.405,3,1
0.23,0,0.11,0.94,0.11,0,0,0,0,0.287,0.107,3.439,3,1
1.12,0,0.74,1.49,0.37,0,0.74,0,0,0.223,0.223,2.021,3,1
0.49,0.99,0,0.49,0.49,0.99,0.49,0,0,0.847,0.077,3.219,3,1
0.03,1.01,0.1,0.72,0.54,0.36,0.76,0,0,0.343,0.141,3.328,3,1
0,0,0.47,0,0.47,0.47,0.47,0,0.47,0.169,0.452,9.64,3,1
0,1.58,0,0.95,0,0,0,0,0,0.206,0.206,4.171,3,1
1.41,0,0.47,0.47,0.47,0,0,0,0,0.145,0.145,4.041,3,1
0.98,0.98,0,0.81,0.49,0.65,0,0,0,0.179,0.673,2.922,3,1
1.41,0,0.47,0.47,0.47,0,0,0,0,0.144,0.288,3.745,3,1
1.96,0,0,0,0,0,1.96,0,0,0.334,0,3.214,3,1
0.7,0.23,0,0.47,1.65,0.7,0.23,0,0,1.362,0.037,5.236,3,1
0.38,0.38,0.38,0,0.38,0,0.38,0,0,0.122,0,2.08,3,1
